"Method","beta0.x","beta1.x","beta2.x","beta0.y","beta1.y","beta2.y"
"oracle","0.0527042999124722","0.198716000661809","0.163965169605892","0.0349610246984615","0.0306681782614213","0.030630107786101"
"naive","0.0960760803302916","0.209536215562832","0.131357650753275","0.034001933637484","0.0303373776136456","0.026912964288066"
"cc","0.120557909441847","0.171995175337987","0.146248174253619","0.069861241379818","0.0453533598163002","0.0461701041255061"
"oracle","0.0166001850761259","0.186429519805013","0.200607101760825","0.0330432544756891","0.0282680423805617","0.0285563044404064"
"naive","0.0718174696400385","0.19461004860829","0.174498390253836","0.0320524129476553","0.0279155604468123","0.0252369549028351"
"cc","0.0226598337063285","0.186451863095972","0.213429219685985","0.0691280940225475","0.0422507635347607","0.0433339213518039"
"oracle","-0.0725041357895063","0.182481422883874","0.239359961434491","0.0354152759194079","0.0291739720421208","0.029615671411368"
"naive","-0.00660290880981698","0.191477716148729","0.204462631209772","0.0338559141495938","0.0289370191292498","0.0260082853946321"
"cc","-0.0620483618190248","0.178516523133135","0.249495259354005","0.0711795033147215","0.0407804324004041","0.0458389398046098"
"oracle","-0.0609706812244433","0.213867233069838","0.208557694579566","0.0340667437703878","0.0289974927784149","0.0296045717825915"
"naive","-0.00748988037679892","0.228962799599255","0.165530718255624","0.0334305204097411","0.0287102003537613","0.0262121807289395"
"cc","-0.051624771690893","0.247664626298934","0.127404600370142","0.0733115622669748","0.0464971255766652","0.0457088091420536"
"oracle","0.029244437977445","0.216733934240847","0.189461522130535","0.0349482704350641","0.0299115049437909","0.0306258059643172"
"naive","0.0820478398162368","0.225827834424327","0.159283255897757","0.0335400776719463","0.0295630004190096","0.0269572603823928"
"cc","0.0491695868109045","0.203844092505502","0.170003802293771","0.0671000587533448","0.0430569124265496","0.0439851886460844"
"oracle","-0.0274863648392283","0.221582604727267","0.186230684368995","0.0341031792013104","0.029341620153776","0.0286946228223655"
"naive","0.0178595755671497","0.226940715221206","0.162444320502736","0.033232880179292","0.0291721244938286","0.0257555636424204"
"cc","-0.000516867669895129","0.228619515506432","0.147824048492869","0.0672013900529744","0.0438952593699387","0.0433981762039845"
"oracle","0.0261940377157993","0.181653686511342","0.207903135797019","0.0344563097580435","0.0299826567026807","0.030199003218897"
"naive","0.081597096746322","0.194114154569642","0.165528712786256","0.0334000926547267","0.0298266278984778","0.0266885675096401"
"cc","-0.050892331908335","0.23296252010892","0.202218115409148","0.0715920515708953","0.0474005156133535","0.0455905056869329"
"oracle","-0.0246876752203855","0.190582646174892","0.262581796443013","0.034542967982931","0.0288943801771142","0.0289067885105082"
"naive","0.0456809511786679","0.200914697234855","0.22324936794803","0.0332194498220816","0.0287914316528414","0.0260251670570587"
"cc","-0.083173098004879","0.188572832239645","0.31065766854218","0.0682750199657297","0.0436259319543137","0.0420537569822349"
"oracle","0.00535502907258145","0.217454163783602","0.195288673070982","0.03428556745806","0.0298746549849601","0.029166802795064"
"naive","0.0592341083350431","0.219934336049432","0.176823304017258","0.033312226441192","0.0296381017873234","0.0260417384052591"
"cc","0.0713567430331646","0.186534295046323","0.189419300435098","0.0677573920782099","0.0437510277459277","0.0418175133378184"
"oracle","-0.0551293542448982","0.184498092723595","0.273519817213918","0.0347887053555961","0.0307272948499426","0.0284612121456001"
"naive","0.0203098994202048","0.196662338430206","0.228839131574502","0.033949565565411","0.0306372127523669","0.0253318280451032"
"cc","-0.182493537761377","0.287185880021016","0.262741053655091","0.0682430322128758","0.0448650205139882","0.0399900217731188"
"oracle","-0.0374729821208317","0.166347195994604","0.215324219516523","0.033240388765521","0.0293417321673048","0.0296393570033241"
"naive","0.018756224215169","0.171486105392725","0.193655731828777","0.0320543869011504","0.0289621689640328","0.0262073646451976"
"cc","0.00158267324705568","0.222577857700199","0.147776962108462","0.0698350312238665","0.04707230685359","0.0463195473571687"
"oracle","-0.0361860554434245","0.175178759469125","0.263385493200565","0.0352782854785089","0.0306977429663904","0.0296721645080977"
"naive","0.0347052317842766","0.192374623349091","0.213245680588231","0.0343813239483086","0.030491284753431","0.0263130998269085"
"cc","-0.00383592968192319","0.140591563638676","0.225610923404163","0.0657232729684492","0.0435283391419309","0.0411885883252834"
"oracle","-0.0315677698544842","0.213486460720874","0.219007190009021","0.0332372638057887","0.0297729347304761","0.027739920737373"
"naive","0.0228788384264247","0.221816160463907","0.184151117181492","0.0324830018401137","0.0296569483534797","0.0245579085052172"
"cc","-0.0221805396507588","0.244383857120183","0.180594967288561","0.0624310001324442","0.0415491347391203","0.0411288459358539"
"oracle","0.00571288859570065","0.222738450181091","0.183145782440547","0.0359730955339917","0.0303326308144056","0.0297764668848523"
"naive","0.0547296494019834","0.230706747071384","0.156818908973354","0.0345743000995931","0.0300926946910366","0.0267668026554197"
"cc","0.0155043615996063","0.239318749844321","0.156693280364185","0.0657007362430292","0.0410666999463288","0.0432178465929541"
"oracle","0.0361581922273347","0.259016138432198","0.13829148779462","0.035952359748742","0.030043950772711","0.0306778739945496"
"naive","0.0720171783567405","0.258601139284623","0.135947284698114","0.034119164079066","0.0295185597644478","0.0267685689451023"
"cc","0.125197609588554","0.284342900557379","0.0784885147579137","0.0722059375551764","0.0456074077861977","0.0443772851856119"
"oracle","0.0156241474117819","0.165592581185502","0.194119716177445","0.0343627813796224","0.0284026726412469","0.028108607294401"
"naive","0.0681907478395608","0.177039803750726","0.160687791240459","0.0330022106303322","0.0280937892629194","0.0247889563990944"
"cc","-0.059516802398806","0.177275281720974","0.22202843127429","0.0634450762909918","0.0407666392550467","0.0399379912548478"
"oracle","0.0220837162776757","0.252875970096484","0.127211165304321","0.0343443152205992","0.0299423090269635","0.0298485080636099"
"naive","0.0556083640516643","0.264061416180061","0.0949753834500517","0.0337478053314148","0.0296323450439799","0.0262272157433926"
"cc","0.00920532374273176","0.246699856203242","0.121436525661794","0.0705578701077109","0.0443280574965203","0.0432129245153592"
"oracle","-0.0150950182303752","0.235734979257824","0.211074304309865","0.0338280435788726","0.0280791743070444","0.0296709426534978"
"naive","0.0442138719926871","0.246539224500982","0.170821854428585","0.0325785136466365","0.0279410441190256","0.0263213883733153"
"cc","-0.119033669709993","0.260005595092847","0.262420959552631","0.0693704945806547","0.0422812558812726","0.0444648954179811"
"oracle","0.0387581105451996","0.18353480500168","0.199902197431306","0.0350586003996131","0.0282165242490202","0.0286299667286298"
"naive","0.0894368357204349","0.186002767788641","0.188719247351319","0.0334434405202287","0.0277553270056408","0.0254228948248138"
"cc","0.105356526269041","0.178949165069402","0.180867110847652","0.0697965752000625","0.0434606167228867","0.0422855106703583"
"oracle","-0.0541727937514439","0.192017685264074","0.280528285276547","0.0359871568619108","0.0298537268781909","0.0292640068763701"
"naive","0.0193235574859683","0.199008892254194","0.242963600519295","0.0353863381159187","0.0298151334344749","0.0263213695930974"
"cc","-0.114429917945912","0.233924628512159","0.283747255644444","0.0724634851948635","0.0427462808098279","0.0440131241245963"
"oracle","0.00438125575810405","0.166973023097129","0.218415187348614","0.0331422901160982","0.0296592366467526","0.0295734128944838"
"naive","0.0588955695825507","0.175291342316787","0.192448382262451","0.0317735719372812","0.0292512161987651","0.0262333068998427"
"cc","0.137497101559152","0.0851398185580893","0.190978620895531","0.0670065054838055","0.0465294796220142","0.0444194993648273"
"oracle","-0.00561211300097957","0.222111946568779","0.168950461107507","0.0340164654994799","0.0282284761566472","0.0280302521023267"
"naive","0.0396754234266702","0.233381911490203","0.132653551360954","0.0331270479636537","0.0280152207153935","0.0246388733439509"
"cc","0.0345368926895046","0.154527392252401","0.187962061460214","0.0674322248977932","0.0406555329249375","0.0423060436791911"
"oracle","0.0259726148375718","0.215559071409187","0.171706552830844","0.0330821852688586","0.0284728473833574","0.0287520776933232"
"naive","0.0714686218073683","0.23390131071091","0.127819128664845","0.0321144148455163","0.0280434973489384","0.0254106977031284"
"cc","0.0533481263834564","0.17341627320834","0.160952181585607","0.0612579680943771","0.039838524190772","0.0402996460742848"
"oracle","-0.079811513718023","0.217220850040471","0.183489654426318","0.0351128918260618","0.0297204056282222","0.0305626177896708"
"naive","-0.0321032017768152","0.222447857342398","0.162266573865794","0.0336630334518893","0.0293145303920421","0.0267785070141549"
"cc","-0.0494918850156809","0.230633147372693","0.149254206619424","0.0715489589980825","0.0450444049257158","0.0481556351781089"
"oracle","-0.0221977071184085","0.196225260878103","0.213858050228295","0.0337956158387696","0.0283965025012256","0.028174260348849"
"naive","0.0310997212192347","0.206475417957777","0.181138459482063","0.032865077978654","0.0280626940964869","0.0246302264030903"
"cc","-0.0192008760159284","0.228734080883774","0.180977166506249","0.0677520329098584","0.0406832551700507","0.0422318024672277"
"oracle","0.00548236929966669","0.210538982989134","0.196826489950989","0.033820677957881","0.0301029842957641","0.0291499635589846"
"naive","0.0586386165043317","0.220401020652","0.166114862339858","0.0329204527201164","0.0296849669995367","0.0254181764206582"
"cc","0.00676971492230222","0.223231940471282","0.167038133908564","0.0666293669876441","0.0422251055802259","0.0429148688795929"
"oracle","0.0329425919277103","0.202619577704661","0.202273189313607","0.0340956048210262","0.0293424818067254","0.0289135489158219"
"naive","0.0862622019658121","0.21120932410977","0.169630251288085","0.0330337258756855","0.0291987846023738","0.0258387640770366"
"cc","0.0572123914651801","0.190869438249698","0.191066891092984","0.0665189907171764","0.0428480099688606","0.0428018577100409"
"oracle","0.0304563252757459","0.192206339053654","0.21945121944215","0.0342283615179738","0.0292351280855929","0.0289563714322934"
"naive","0.0906458293197919","0.200972573003851","0.188771702591933","0.0328157979291166","0.0289840573841992","0.0257646518261452"
"cc","0.103789220694917","0.16534185018301","0.196386132092164","0.0700845561901193","0.0444889092293378","0.0431332499405849"
"oracle","-0.0320540594309851","0.217587538108366","0.176395570657239","0.0348277947753652","0.0296895660745216","0.0297753686127533"
"naive","0.0136718114610407","0.22217661360816","0.162906145004979","0.0335403499691589","0.0291131042535872","0.026056921811944"
"cc","-0.0173365053491218","0.228417215676688","0.190417449275227","0.0699029823548937","0.046211724486944","0.0446579288001269"
"oracle","0.0161111470053511","0.162317256317807","0.185504802313303","0.0333998391420686","0.0287766738718372","0.029379553539797"
"naive","0.0673484014988706","0.172154585224389","0.155383063455319","0.0319486738035581","0.0284393067643812","0.0258834983726305"
"cc","-0.0124602282830296","0.186352797464464","0.196002968068793","0.0657145522429362","0.0441677901453664","0.0441962060936053"
"oracle","0.0387640684843523","0.186391588500277","0.182032204699147","0.0328994889402731","0.0290306194759826","0.0280572166048184"
"naive","0.0866307602828149","0.192446264449941","0.160248280261919","0.0321262709170808","0.0287275850387883","0.024974237000398"
"cc","0.0812157699627461","0.158082247819584","0.186531918685682","0.0697091954626985","0.0472993919224914","0.0414357084736939"
"oracle","0.0748429679193322","0.160720932047496","0.154306039007346","0.031595380066257","0.0269585627814526","0.027464429271699"
"naive","0.115991601686773","0.169233090387637","0.128404620900274","0.0306605271424785","0.026622387749306","0.0241854903830244"
"cc","0.0774776385248584","0.127631657477254","0.180564530101612","0.0677374770103051","0.0423410072951701","0.0424784717337167"
"oracle","0.0990290102464629","0.138763921299337","0.180706043497106","0.0352140136632976","0.0321441822377204","0.0308230572131187"
"naive","0.14622276494464","0.156370628239492","0.134167828834369","0.034362738813856","0.031775036582043","0.026850274192903"
"cc","-0.0290635775124662","0.171042008948483","0.194487124159011","0.0666787347177553","0.0460801460005401","0.0447661743502789"
"oracle","0.0628149791026142","0.241406859555258","0.158340266994972","0.0330022345952045","0.0291775465083242","0.0299949377071614"
"naive","0.103938194671723","0.252664329004857","0.125646176977354","0.0322315207962113","0.0288657147416579","0.0265912589656135"
"cc","0.0149531487588849","0.293376388379611","0.132633309870016","0.0719460896432416","0.0464206825786825","0.0454576576327882"
"oracle","0.0343413913223673","0.164954173986196","0.187243428405565","0.033580068484267","0.0298437589777484","0.0297996135128068"
"naive","0.0803689192132216","0.172919615849303","0.165224992224549","0.032659971725018","0.0293478311165064","0.0263933903098823"
"cc","0.119680480388894","0.172113112045622","0.118253754900724","0.0684774101920215","0.0461620279980327","0.0443966760151533"
"oracle","0.0180531155952233","0.156385819067494","0.224585074679557","0.0322863735373058","0.0280490940375115","0.0282028765576633"
"naive","0.0736291951785328","0.166051085107912","0.193011113475709","0.031443018126099","0.0277416621843851","0.0250134454873241"
"cc","0.00550697622033397","0.140625922180972","0.244512402107131","0.0636251095207566","0.0396620092125017","0.0394037562461056"
"oracle","0.0100490703272278","0.215102272591892","0.191137517989441","0.0337170254201667","0.0291193261564284","0.0296455358461677"
"naive","0.0623862263980005","0.225264553255637","0.16277995897832","0.0322632411357552","0.0286798916432707","0.0260812431704845"
"cc","0.0463544388175276","0.214197007869819","0.156318324206659","0.0680008541182391","0.0436213746947332","0.044191874088843"
"oracle","-0.000695187482957374","0.185903009079798","0.209191986892011","0.0356116283755131","0.0312911707416366","0.0321672933889487"
"naive","0.0543906620507733","0.19465261131355","0.18081890734269","0.0341740343400204","0.0308654519747121","0.0284996587897303"
"cc","-0.0743125544997441","0.212360664034457","0.266834128154245","0.0690245413057085","0.0462965322673598","0.0461485032132369"
"oracle","-0.0491838433989877","0.172142748536779","0.21236759277705","0.032994102041967","0.0293827925293664","0.0287811868262281"
"naive","0.00415610496287228","0.187556196272173","0.173765967040724","0.0320353518435811","0.029018350937163","0.0256946510132338"
"cc","-0.0844742311611627","0.175881453868479","0.238669028316257","0.0667410271153927","0.0438811292076103","0.0438345515304425"
"oracle","0.0492172048368121","0.18241754469158","0.170972108379862","0.033803563169838","0.0286638691254006","0.0297745789377797"
"naive","0.0944711698184214","0.195848839098216","0.137975765857964","0.0327194895802782","0.02818415034346","0.026445967324679"
"cc","-0.0138077965949832","0.178621224592038","0.203956027094215","0.06812785819228","0.0406573504652105","0.0442110925362043"
"oracle","0.0441048891064533","0.177529578767526","0.185864087042757","0.0340974674249482","0.0285152123647001","0.0291020438220303"
"naive","0.0921306046178626","0.183570051777411","0.163080366169219","0.0329839788160043","0.0282057264020114","0.025798528622674"
"cc","0.0403273908601709","0.20533432099726","0.173937749577559","0.0668994020920249","0.0411821620281906","0.0433335529318536"
"oracle","0.0886901553670884","0.215169954277547","0.167732606317979","0.0345827630629391","0.0301931422916663","0.0309229071329919"
"naive","0.133070702256732","0.221854425027729","0.14263012406184","0.0332347321655523","0.0299370750461723","0.0274121441289879"
"cc","0.174294338690605","0.181930367342566","0.127237490632115","0.0715246152007543","0.0468000927756882","0.0492767444143443"
"oracle","0.0114002731927998","0.238574461570312","0.186166620242867","0.0356046952327062","0.0306133777738375","0.0293645279518905"
"naive","0.0614666289955283","0.250753828873947","0.150665777340963","0.034494362899227","0.0303404391999597","0.0260571941635223"
"cc","0.0108214559063356","0.249718583616491","0.167072533704372","0.0706718798867367","0.0456772286069308","0.0444223310632215"
"oracle","0.0185227613777584","0.182893212865453","0.16151469218293","0.0331758414658786","0.0289394571993758","0.0287559390918114"
"naive","0.0614583756035474","0.187395108008462","0.143883752083429","0.0321186910885683","0.0285656383984715","0.0254622049401625"
"cc","0.0451030613105611","0.171694454871671","0.158233526498605","0.0652063924560446","0.0406070291700848","0.0423761012168361"
"oracle","0.016644836394191","0.194898802900654","0.167836863336437","0.0358454320260243","0.0301825151391586","0.0305241640269034"
"naive","0.0624771980226222","0.202449024307007","0.140523331472595","0.0346887919008921","0.02997588268014","0.0272860954557643"
"cc","-0.0237163251488239","0.190967465463027","0.196499594414422","0.0731628916252937","0.0445693866741492","0.0458572222241897"
"oracle","0.0509627459127855","0.119461355460842","0.228374342654301","0.0354922551701839","0.0299262806508819","0.0299038605515311"
"naive","0.111042100437198","0.127028308087268","0.193973823575329","0.0342607066687479","0.0298390726725895","0.0267930008250415"
"cc","-0.0204334833507988","0.129833555756662","0.276009620674919","0.0688610420473329","0.0450792428863328","0.0431099223286455"
"oracle","0.042696302023621","0.222556498588459","0.2161733926962","0.0330750307111048","0.0288937387872029","0.0286584362000399"
"naive","0.0997803288912959","0.240516986846353","0.170013812674993","0.0323232308122467","0.0285759427697973","0.0254014451201713"
"cc","-0.0193485108350321","0.223739117482902","0.241999712928148","0.0687034654528932","0.0450772839373398","0.0452801567240985"
"oracle","0.0058178037227502","0.189815455521489","0.225270203593875","0.0337827234319977","0.0278885711957546","0.0289639032082822"
"naive","0.0639215452338387","0.198481693121274","0.194490016587562","0.0325795984219915","0.0275384379970853","0.0254111600704852"
"cc","0.0111098413282161","0.211454735657397","0.209557778776717","0.0658169898215514","0.040809970823992","0.0439859047518484"
"oracle","0.00218667143674275","0.175107660600866","0.212434792887304","0.0348001857127208","0.0303048713816828","0.0310031844006023"
"naive","0.0588615211802995","0.181292322128132","0.192914891549122","0.0338450094740343","0.0298664542952888","0.027438637227254"
"cc","-0.0297503531351617","0.217209920384573","0.226290734857379","0.0721065617670771","0.0461107237838089","0.0470656759839087"
"oracle","-0.0133778395346356","0.192590358770928","0.187715981061292","0.0340024169635409","0.0290386214870578","0.0290133449998829"
"naive","0.0357856241665902","0.199818099978267","0.163135484936782","0.0330584895106861","0.0287187299097018","0.0256765698190599"
"cc","0.100507659124326","0.153959451807394","0.137744850662418","0.0707264944227239","0.0438815195244317","0.0431248282163391"
"oracle","0.00962489133413481","0.222961585813322","0.202746100819892","0.0362081088748843","0.0291382500133167","0.0300373423193038"
"naive","0.064214500226407","0.232052561582689","0.170665495980232","0.0348009309430709","0.0289207941752167","0.0268112374194843"
"cc","0.0211951980983572","0.184949691585333","0.228763674853808","0.068410417315926","0.0426606474878863","0.0445185990938965"
"oracle","0.0206742667608036","0.199009017166806","0.206190845642903","0.0328865077522659","0.0288522684490008","0.028519868250733"
"naive","0.0763489367857221","0.207365192045377","0.176890725396697","0.0316763087681901","0.0285907944563494","0.0253386374857343"
"cc","0.028569282336468","0.188552023863382","0.213793306867574","0.0646171393604374","0.0432905946114997","0.0419674918432837"
"oracle","-0.00944127567550748","0.200930752849741","0.210629665973281","0.0348226458863137","0.0302669717989515","0.0289760474718383"
"naive","0.0435820334407527","0.214647570117205","0.171068613574097","0.0339617086425151","0.0300305231398962","0.0258221380285509"
"cc","0.0577209973413318","0.202705574206186","0.133219839264636","0.0724002620397439","0.0471679461922622","0.0447404763444648"
"oracle","-0.00442626566739962","0.188816568741852","0.220307493557238","0.0332221898555217","0.0290482682874479","0.028908295846118"
"naive","0.0524296114369732","0.202320655807552","0.177446134070097","0.0323448790224948","0.0288749320164465","0.0257054484716462"
"cc","-0.0961426882890216","0.187231451046439","0.269774724093396","0.0704427772676328","0.0443411215184659","0.0450005037324492"
"oracle","-0.051929962764953","0.1930148377127","0.249951485810283","0.0341691214619426","0.0296970305284758","0.029541115358477"
"naive","0.0118588501891474","0.204732558352655","0.211234966708621","0.0332228875107017","0.0294012627006844","0.0260989796163799"
"cc","-0.0429410857540552","0.166031295484755","0.281486807222133","0.0670651123086808","0.0441421336656124","0.0418971637556598"
"oracle","0.0393826775579199","0.171793771052156","0.196157266100674","0.0339162575274323","0.0280215983756913","0.0270321187007083"
"naive","0.091369157369552","0.176180606326889","0.17322890490692","0.0327825958075501","0.0278259848340614","0.0239652959976095"
"cc","0.0983875918947947","0.127217325831556","0.207518766518628","0.0675738883372834","0.0413675794146872","0.0398788292219669"
"oracle","0.0715450825713838","0.181445268399584","0.212724649364791","0.0334196358182886","0.0279059806950193","0.0289298146966859"
"naive","0.125738491658672","0.193316131952959","0.176725565834201","0.0324896446763899","0.027618308737424","0.0257063969422534"
"cc","0.0438018961281785","0.168658551269498","0.24348554830117","0.0664428899159242","0.0415178650991304","0.0454564529171164"
"oracle","0.044047907758138","0.221098311339048","0.165028738771096","0.0344773784083433","0.0294065423665805","0.0305514171032953"
"naive","0.0837065358028997","0.22150492930758","0.153524341697561","0.0331896794036216","0.0290831900617353","0.026987115563798"
"cc","0.0634129663287542","0.231332923060267","0.159854826237826","0.0721451706419034","0.0461521056007434","0.0456328756033988"
"oracle","-0.00972623106150041","0.193261291185177","0.173929553183496","0.0338581598637266","0.0295547866257783","0.0297924702003275"
"naive","0.0336513303777771","0.204374447522682","0.141039172251216","0.0330439091003265","0.0293257541535868","0.0268261134650144"
"cc","-0.114964297556513","0.219767054850696","0.223055786491091","0.0644520871157965","0.0425162467187213","0.0430587531080372"
"oracle","0.00328166407331521","0.181420783607303","0.189222134633385","0.0335497625001315","0.0306064716977","0.0298213549021332"
"naive","0.054326990876351","0.190261196918883","0.16563881285909","0.0324830930199124","0.0300282944202249","0.0260005105131752"
"cc","-0.000294659245847276","0.220016988264475","0.164168019854181","0.067286167470677","0.0450042550626174","0.0447726235542172"
"oracle","-0.0120560933965711","0.188131541844215","0.192331285922734","0.035173318716576","0.0305561693220607","0.0299332916287269"
"naive","0.0397614001642527","0.199352532785425","0.158347737999349","0.0340900938991128","0.0302940115969775","0.0266974357837624"
"cc","-0.0943417431675597","0.214922803232731","0.218574158697419","0.0715749996225353","0.0456356775909801","0.0448427760880867"
"oracle","0.0252279891125253","0.225392477593417","0.209923182914773","0.0350737872072836","0.0304627243550712","0.0312467309523936"
"naive","0.0822032230168275","0.242637463619735","0.162494627541695","0.0339323729179101","0.0300756266932908","0.0272802595129831"
"cc","0.0619601759425887","0.213682385732852","0.16889575749215","0.0768646235246544","0.047267033425651","0.0516139349376427"
"oracle","0.0321833665562464","0.226951716406256","0.170339338596451","0.0328240139459402","0.0292078903375457","0.0293326436833349"
"naive","0.0761674998644113","0.239939817462498","0.130663752960953","0.0317782353277844","0.0289735002174502","0.0256941825288792"
"cc","-0.0529724935301711","0.244160503073492","0.201419488857899","0.0642934497801353","0.0415865141488189","0.0456980352956441"
"oracle","0.0107290455774241","0.182899214330584","0.24765566683402","0.034361696152419","0.0288798712636099","0.029277105567584"
"naive","0.076251624655924","0.194981056254509","0.208428457154796","0.0328770726291384","0.028648941227193","0.0260916221516785"
"cc","0.0747053025234573","0.155891218452725","0.227927735440947","0.0659033002819968","0.0426540452471343","0.042758471467309"
"oracle","-0.0184697645787852","0.212302766690548","0.190585825748781","0.0332279885671659","0.0290450513524992","0.0294241336646482"
"naive","0.033175847543448","0.224242782877714","0.152450219094088","0.0319021321245458","0.0287897638215623","0.0258577279716425"
"cc","-0.0348811387336104","0.221884254183066","0.203212702473064","0.0690833326591676","0.044578242412319","0.0443888850484098"
"oracle","-0.00269304968150862","0.214051180361895","0.215274513441463","0.0348759249361878","0.030488521711111","0.0302403113189541"
"naive","0.0543359367456321","0.225930219861722","0.183507815688023","0.0338771170547819","0.0300203971324564","0.026523106941716"
"cc","0.0627175046977123","0.172884898916994","0.20811403007485","0.0721157024796641","0.0465686211399193","0.0463474281797118"
"oracle","0.0135647470451724","0.189683509287459","0.179202420551363","0.0331110676239811","0.0286828923241348","0.0289177181570277"
"naive","0.0618970254166334","0.200532010130907","0.14873543538538","0.0322401438939423","0.0283488457473751","0.0257061250860229"
"cc","0.0112637715750186","0.218103693364915","0.158859559966924","0.067178697146025","0.0463414776130781","0.043907135894172"
"oracle","0.0532964542597697","0.168923617909501","0.181657706062511","0.0334660499352036","0.0298532559287499","0.0284752904843146"
"naive","0.0992269623986964","0.172004244898925","0.167091765492366","0.0326131295567469","0.0295239603383522","0.0255456388977417"
"cc","0.105371828919166","0.157365928414131","0.162221537689686","0.0713840062084442","0.0455853413593105","0.0444425615525126"
"oracle","0.0710025651050911","0.154724016329289","0.245534551482586","0.0331657368668787","0.0292983048344575","0.0286645566412492"
"naive","0.135070606613945","0.168783642519185","0.203844192983628","0.0321961008349928","0.0289932032823384","0.0251604199306887"
"cc","-0.0120561581538524","0.162930073786328","0.294847398095747","0.0686173701209638","0.0456644234934015","0.0444527433485142"
"oracle","-0.0358163600083769","0.211725093793146","0.208468429211195","0.0342586142735838","0.0291253546357616","0.0292521361691184"
"naive","0.0210249222976841","0.217402376583862","0.189683719376082","0.0333176032589297","0.0285718243318428","0.0256755463173886"
"cc","0.0859757587284978","0.166195632939519","0.184337069247168","0.0688544101551425","0.0441319740227258","0.043004607379721"
"oracle","0.0225105513223163","0.220420326428501","0.201135675281689","0.0338653990065169","0.0294128273801899","0.0284465100555964"
"naive","0.0746780016767035","0.229120478098845","0.170865106612006","0.032889859633766","0.0292056856917077","0.0253779448255891"
"cc","0.0609180842333382","0.234166121606508","0.143716747029513","0.0663723291695256","0.0453439086454484","0.043174231368319"
"oracle","0.00254388511250603","0.190280572934809","0.191827858909317","0.0322622194635661","0.028582379352364","0.0280037419123634"
"naive","0.0516408096126788","0.197387334564048","0.166582606784078","0.031368423725249","0.0282505108013098","0.0245997481808467"
"cc","0.0536618791624341","0.185450611346702","0.173392120836563","0.0657776807430561","0.0422361794964145","0.0429473423590279"
"oracle","0.00540743553369418","0.198690939009896","0.20531002707391","0.0331932653056217","0.0286922739181673","0.0275607915354585"
"naive","0.0580988905680457","0.208287751994025","0.176906973570291","0.0320749776010048","0.0283653187549398","0.024472027232088"
"cc","-0.0168666577071923","0.181686618321903","0.249111364835407","0.0669728087424538","0.0447442722005854","0.0413614660990964"
"oracle","-0.0420135720156622","0.212922110035455","0.173500399604913","0.0349577321751541","0.030351233297696","0.0300936106212768"
"naive","0.00513226825353074","0.216564615569347","0.158881366256684","0.033584342015185","0.0298729451425652","0.0266205121247586"
"cc","-0.0482961145819134","0.198568905447933","0.218286554681864","0.0763870994429984","0.0459495453636277","0.0497304306027876"
"oracle","-0.0273665513361869","0.209094674802925","0.23164948415703","0.0336741005533231","0.0284870271974164","0.0299060805064902"
"naive","0.0338090317027519","0.216918005729577","0.194711785272668","0.0324542950184887","0.0283779872993434","0.0264950517439503"
"cc","-0.0759024680548545","0.285690698895031","0.20715093006472","0.0646963893655825","0.0434517128874851","0.0442916576662538"
"oracle","0.0773952413182044","0.229225403692024","0.175625543449468","0.0330471156102334","0.0280248725177704","0.0284052656093501"
"naive","0.122814381230217","0.23836850541508","0.148619702127054","0.0321250676840127","0.0276439004787302","0.0250258829879535"
"cc","0.112755285213105","0.247979122341469","0.127757083446462","0.064482456330629","0.0410777107264617","0.0432476617675333"
"oracle","0.00796261066119373","0.193320146523282","0.20238885476225","0.0350343573607","0.0297309138061463","0.0297296995908116"
"naive","0.0650559977570218","0.203754160614124","0.168074734695896","0.0338002588070265","0.0294621486644681","0.0262817398305301"
"cc","0.0515605394094426","0.185384666739028","0.182791338882972","0.0750527763292405","0.0436138330172294","0.0489357039663375"
"oracle","-0.0296607446413573","0.245898629845924","0.180661084544929","0.0338920027578543","0.0305495145427066","0.0300337461309411"
"naive","0.0194336296915793","0.256546020279104","0.151585362720673","0.0327420623622923","0.0301058930986394","0.0265393457955823"
"cc","-0.0667000777736221","0.298856142004927","0.164455787257067","0.0685627603988865","0.0457099482188512","0.0453070053992239"
"oracle","-0.00721556663272472","0.247154260943919","0.191466727374834","0.0335786449986372","0.0298140556175516","0.030296427021523"
"naive","0.0437948376749532","0.259713150043074","0.14914252323166","0.0326959982153874","0.0296800899618011","0.0267062790531703"
"cc","-0.00636193746472722","0.194071258892831","0.231343714779405","0.0675866024975656","0.0440942068649476","0.0454908337438291"
"oracle","0.0102855169339272","0.197234262442494","0.171113103432199","0.0340094146433865","0.0301423541593184","0.0292594075138584"
"naive","0.0556655101787069","0.20571677439104","0.143839984683437","0.0333646402905192","0.0298297464238487","0.0258423231414071"
"cc","-0.123613060483028","0.274681658014884","0.196518338249808","0.0690530286618252","0.0438860660888357","0.0444072001404426"
"oracle","-0.0540321581657328","0.203555829720308","0.258858421023983","0.0336596152727063","0.0301757366577499","0.0293513882033878"
"naive","0.0160466508591055","0.21430722888074","0.217297666898635","0.0325200536644447","0.0301226850972475","0.0263968792131793"
"cc","-0.116615465916104","0.246118881742191","0.268489098731396","0.0662774207567868","0.0456728860752125","0.043802592684754"
"oracle","0.0370676261868967","0.153240099019766","0.222608312689897","0.0327595587833859","0.0283692332608097","0.0271128789190858"
